,1,2,3,4
3966,0.25,0.25,0.25,0.25
3967,0.6790590498783072,0.10698031670723092,0.10698031670723092,0.10698031670723092
3968,0.11188391319951219,0.11188391319951219,0.6643482604014634,0.11188391319951219
3969,0.6901933688696756,0.10326887704344145,0.10326887704344145,0.10326887704344145
3970,0.6514363370612142,0.11618788764626194,0.11618788764626194,0.11618788764626194
3971,0.25,0.25,0.25,0.25
3972,0.12913919583947103,0.6125824124815871,0.12913919583947103,0.12913919583947103
3973,0.6842695983860692,0.10524346720464361,0.10524346720464361,0.10524346720464361
3974,0.25,0.25,0.25,0.25
3975,0.11420154034787504,0.11420154034787504,0.6573953789563749,0.11420154034787504
3976,0.25,0.25,0.25,0.25
3977,0.25,0.25,0.25,0.25
3978,0.6821917250512531,0.10593609164958229,0.10593609164958229,0.10593609164958229
3979,0.11031786020347162,0.6690464193895853,0.11031786020347162,0.11031786020347162
3980,0.6739169858321548,0.10869433805594841,0.10869433805594841,0.10869433805594841
3981,0.25,0.25,0.25,0.25
3982,0.25,0.25,0.25,0.25
3983,0.1127976440774574,0.1127976440774574,0.6616070677676278,0.1127976440774574
3984,0.25,0.25,0.25,0.25
3985,0.12956525362684668,0.12956525362684668,0.61130423911946,0.12956525362684668
3986,0.7688966792845269,0.0770344402384911,0.0770344402384911,0.0770344402384911
3987,0.6720141280184493,0.10932862399385024,0.10932862399385024,0.10932862399385024
3988,0.25,0.25,0.25,0.25
3989,0.12928510932462375,0.12928510932462375,0.6121446720261288,0.12928510932462375
3990,0.6835602211205002,0.1054799262931666,0.1054799262931666,0.1054799262931666
3991,0.11575038717582427,0.11575038717582427,0.6527488384725272,0.11575038717582427
3992,0.6763364212565168,0.10788785958116105,0.10788785958116105,0.10788785958116105
3993,0.6513355771741582,0.11622147427528058,0.11622147427528058,0.11622147427528058
3994,0.6851006681313464,0.10496644395621786,0.10496644395621786,0.10496644395621786
3995,0.6846910437622141,0.10510298541259529,0.10510298541259529,0.10510298541259529
3996,0.25,0.25,0.25,0.25
3997,0.25,0.25,0.25,0.25
3998,0.656041069913977,0.11465297669534098,0.11465297669534098,0.11465297669534098
3999,0.6810065049920322,0.10633116500265594,0.10633116500265594,0.10633116500265594
4000,1.0,0.0,0.0,0.0
4001,0.11171249827750768,0.6648625051674771,0.11171249827750768,0.11171249827750768
4002,0.11513846432317265,0.11513846432317265,0.11513846432317265,0.654584607030482
4003,0.25,0.25,0.25,0.25
4004,0.6513470122465908,0.11621766258446975,0.11621766258446975,0.11621766258446975
4005,0.6793591840206247,0.10688027199312516,0.10688027199312516,0.10688027199312516
4006,0.6854108939966019,0.10486303533446602,0.10486303533446602,0.10486303533446602
4007,0.6769777935136815,0.1076740688287729,0.1076740688287729,0.1076740688287729
4008,0.25,0.25,0.25,0.25
4009,0.25,0.25,0.25,0.25
4010,0.12907446628268912,0.12907446628268912,0.6127766011519327,0.12907446628268912
4011,0.25,0.25,0.25,0.25
4012,0.25,0.25,0.25,0.25
4013,0.12894323691785967,0.613170289246421,0.12894323691785967,0.12894323691785967
4014,0.11145460821838948,0.6656361753448315,0.11145460821838948,0.11145460821838948
4015,0.6916597584044498,0.10278008053185012,0.10278008053185012,0.10278008053185012
4016,0.11228760851068148,0.6631371744679557,0.11228760851068148,0.11228760851068148
4017,0.6556204194911144,0.11479319350296187,0.11479319350296187,0.11479319350296187
4018,0.10990408669571812,0.6702877399128456,0.10990408669571812,0.10990408669571812
4019,0.9979704869732955,0.0006765043422348368,0.0006765043422348368,0.0006765043422348368
4020,0.25,0.25,0.25,0.25
4021,0.9083339542898649,0.03055534857004509,0.03055534857004509,0.03055534857004509
4022,0.6815079808053703,0.10616400639820989,0.10616400639820989,0.10616400639820989
4023,0.6821899507316436,0.1059366830894522,0.1059366830894522,0.1059366830894522
4024,0.12940029813793413,0.6117991055861978,0.12940029813793413,0.12940029813793413
4025,0.6863807962451166,0.10453973458496119,0.10453973458496119,0.10453973458496119
4026,0.11642789160392286,0.11642789160392286,0.6507163251882314,0.11642789160392286
4027,0.11220368574171961,0.11220368574171961,0.6633889427748412,0.11220368574171961
4028,0.25,0.25,0.25,0.25
4029,0.25,0.25,0.25,0.25
4030,0.7291405213582595,0.09028649288058017,0.09028649288058017,0.09028649288058017
4031,0.6755510553720758,0.10814964820930806,0.10814964820930806,0.10814964820930806
4032,1.0,0.0,0.0,0.0
4033,0.11580344358952244,0.6525896692314327,0.11580344358952244,0.11580344358952244
4034,1.0,0.0,0.0,0.0
4035,0.11246558054789262,0.11246558054789262,0.6626032583563222,0.11246558054789262
4036,0.1291885411476372,0.1291885411476372,0.6124343765570884,0.1291885411476372
4037,0.6809981955665113,0.10633393481116289,0.10633393481116289,0.10633393481116289
4038,0.25,0.25,0.25,0.25
4039,0.67306542109718,0.10897819296760665,0.10897819296760665,0.10897819296760665
4040,0.12898662984423592,0.6130401104672922,0.12898662984423592,0.12898662984423592
4041,0.6809990149714704,0.10633366167617658,0.10633366167617658,0.10633366167617658
4042,0.6795716069758412,0.10680946434138633,0.10680946434138633,0.10680946434138633
4043,0.6865660737610983,0.10447797541296727,0.10447797541296727,0.10447797541296727
4044,0.6704204795791052,0.10985984014029826,0.10985984014029826,0.10985984014029826
4045,0.6859211367344706,0.10469295442184318,0.10469295442184318,0.10469295442184318
4046,0.6911109854021155,0.10296300486596151,0.10296300486596151,0.10296300486596151
4047,0.25,0.25,0.25,0.25
4048,0.6760581160717444,0.10798062797608526,0.10798062797608526,0.10798062797608526
4049,0.25,0.25,0.25,0.25
4050,0.25,0.25,0.25,0.25
4051,0.6682815251683217,0.11057282494389276,0.11057282494389276,0.11057282494389276
4052,0.25,0.25,0.25,0.25
4053,0.0,0.0,1.0,0.0
4054,0.12913706621689297,0.6125888013493213,0.12913706621689297,0.12913706621689297
4055,0.25,0.25,0.25,0.25
4056,0.11230886224576668,0.11230886224576668,0.6630734132627,0.11230886224576668
4057,0.6564933616581277,0.11450221278062417,0.11450221278062417,0.11450221278062417
4058,0.25,0.25,0.25,0.25
4059,0.25,0.25,0.25,0.25
4060,0.6879597826962784,0.10401340576790724,0.10401340576790724,0.10401340576790724
4061,0.25,0.25,0.25,0.25
4062,0.25,0.25,0.25,0.25
4063,0.6720204894485997,0.10932650351713342,0.10932650351713342,0.10932650351713342
4064,0.25,0.25,0.25,0.25
4065,0.0006083372881917626,0.9981749881354247,0.0006083372881917626,0.0006083372881917626
4066,0.0,0.0,0.0,1.0
4067,0.25,0.25,0.25,0.25
4068,0.25,0.25,0.25,0.25
4069,0.0,0.0,0.0,1.0
4070,0.25,0.25,0.25,0.25
4071,0.12943793890112962,0.12943793890112962,0.6116861832966112,0.12943793890112962
4072,0.25,0.25,0.25,0.25
4073,0.11663364680203425,0.11663364680203425,0.6500990595938972,0.11663364680203425
4074,0.25,0.25,0.25,0.25
4075,0.25,0.25,0.25,0.25
4076,0.25,0.25,0.25,0.25
4077,0.12907773572681805,0.12907773572681805,0.6127667928195458,0.12907773572681805
4078,0.25,0.25,0.25,0.25
4079,0.0,0.0,0.0,1.0
4080,0.0,0.0,0.0,1.0
4081,0.0,0.0,0.0,1.0
4082,0.09923983518325404,0.09923983518325404,0.09923983518325404,0.7022804944502379
4083,0.25,0.25,0.25,0.25
4084,0.25,0.25,0.25,0.25
4085,0.0,0.0,0.0,1.0
4086,0.25,0.25,0.25,0.25
4087,0.09542764918278317,0.09542764918278317,0.09542764918278317,0.7137170524516505
4088,0.25,0.25,0.25,0.25
4089,0.25,0.25,0.25,0.25
4090,3.937204448256626e-05,3.937204448256626e-05,0.9998818838665523,3.937204448256626e-05
4091,0.11668629016916732,0.11668629016916732,0.11668629016916732,0.649941129492498
4092,0.05317451589451894,0.05317451589451894,0.05317451589451894,0.8404764523164432
4093,0.25,0.25,0.25,0.25
