,1,2,3,4
4386,0.0,1.0,0.0,0.0
4387,0.999999632585179,1.9984007100829848e-15,3.674148170428533e-07,1.9984007100829848e-15
4388,0.015018010682592023,3.177273629591095e-05,0.9849184438448163,3.177273629591095e-05
4389,1.0984822589269863e-08,0.9999999670455324,1.0984822589269863e-08,1.0984822589269863e-08
4390,5.551460262401069e-16,5.551460262401069e-16,0.9999999999999983,5.551460262401069e-16
4391,1.0,0.0,0.0,0.0
4392,2.335413344193664e-11,0.9999999999299377,2.335413344193664e-11,2.335413344193664e-11
4393,0.10711221575154002,0.10711221575154002,0.10711221575154002,0.6786633527453799
4394,0.0,1.0,0.0,0.0
4395,8.019490549759962e-05,8.019490549759962e-05,0.02273529622957437,0.9771043139594304
4396,0.0,0.0,1.0,0.0
4397,0.0,1.0,0.0,0.0
4398,0.00040028143184881837,0.9987991557044537,0.00040028143184881837,0.00040028143184881837
4399,0.0,1.0,0.0,0.0
4400,0.0,1.0,0.0,0.0
4401,0.0,0.0,0.0,1.0
4402,4.546727601377013e-05,4.546727601377013e-05,4.546727601377013e-05,0.9998635981719587
4403,0.0004240523432041954,0.0004240523432041954,0.9987278429703874,0.0004240523432041954
4404,0.0,1.0,0.0,0.0
4405,0.0,0.0,1.0,0.0
4406,0.00023078964583963155,0.00023078964583963155,0.9993076310624811,0.00023078964583963155
4407,0.0,0.0,1.0,0.0
4408,9.572059759133111e-05,9.572059759133111e-05,9.572059759133111e-05,0.999712838207226
4409,0.007037374098992817,0.007037374098992817,0.9788878777030215,0.007037374098992817
4410,0.0,1.0,0.0,0.0
4411,0.0,0.0,0.0,1.0
4412,0.0,0.0,1.0,0.0
4413,1.0,0.0,0.0,0.0
4414,0.0,0.0,1.0,0.0
4415,8.141635513917814e-16,8.141635513917814e-16,0.9999999999999976,8.141635513917814e-16
4416,4.612510373647183e-11,4.612510373647183e-11,0.9999999998616247,4.612510373647183e-11
4417,0.9999998092877964,6.357073452830282e-08,6.357073452830282e-08,6.357073452830282e-08
4418,0.0027008062467371126,0.9918975812597888,0.0027008062467371126,0.0027008062467371126
4419,6.661338147750939e-15,6.661338147750939e-15,0.99999999999998,6.661338147750939e-15
4420,0.0,0.0,0.0,1.0
4421,1.41712558280586e-20,1.0,1.41712558280586e-20,1.41712558280586e-20
4422,0.0004026696283406424,0.0004026696283406424,0.0004026696283406424,0.9987919911149781
4423,0.0,0.0,1.0,0.0
4424,0.05177352022900121,0.8446794393129965,0.05177352022900121,0.05177352022900121
4425,0.0,1.0,0.0,0.0
4426,4.919868305826765e-06,0.9999852403950825,4.919868305826765e-06,4.919868305826765e-06
4427,4.919868305826765e-06,4.919868305826765e-06,0.9999852403950825,4.919868305826765e-06
4428,4.919868305826765e-06,4.919868305826765e-06,4.919868305826765e-06,0.9999852403950825
4429,4.919868305826765e-06,0.9999852403950825,4.919868305826765e-06,4.919868305826765e-06
4430,0.000754032282545484,0.000754032282545484,0.9977379031523635,0.000754032282545484
4431,4.919868305826765e-06,4.919868305826765e-06,0.9999852403950825,4.919868305826765e-06
4432,4.919868305826765e-06,4.919868305826765e-06,4.919868305826765e-06,0.9999852403950825
4433,0.0,1.0,0.0,0.0
4434,3.7182051824043433e-09,3.7182051824043433e-09,0.9999999888453845,3.7182051824043433e-09
4435,0.0,1.0,0.0,0.0
