,1,2,3,4
1313,1.0,0.0,0.0,0.0
1314,1.0,0.0,0.0,0.0
1315,1.0,0.0,0.0,0.0
1316,1.0,0.0,0.0,0.0
1317,0.09517372790917555,0.09517372790917555,0.42766484605298766,0.38198769812866123
1318,0.43028131124240016,0.09380161831416724,0.3821154521292654,0.09380161831416724
1319,0.04010523987499035,0.04010523987499035,0.5569204777224342,0.36286904252758506
1320,0.5996563537319078,0.13344788208936406,0.13344788208936406,0.13344788208936406
1321,0.5996581135963867,0.13344729546787112,0.13344729546787112,0.13344729546787112
1322,0.09518166293734913,0.4276497725438749,0.3819869015814268,0.09518166293734913
1323,0.4472108261659415,0.08517682728796504,0.3824355192581285,0.08517682728796504
1324,0.09517420349211615,0.4276639426093112,0.09517420349211615,0.38198765040645655
1325,0.6002953159536136,0.1332348946821288,0.1332348946821288,0.1332348946821288
1326,0.13340239944062054,0.5997928016781385,0.13340239944062054,0.13340239944062054
1327,0.1333842082660719,0.5998473752017843,0.1333842082660719,0.1333842082660719
1328,0.42763188271740377,0.38198595530830504,0.09519108098714558,0.09519108098714558
1329,0.07500934998543002,0.3815931453605272,0.46838815466861294,0.07500934998543002
